,0,1,2,3
0,9.310018519465302,-7.579838086643903,1.0621327839099737,-1.9774170395138255
1,17.145886499522046,0.0,1.0430402232558145,-2.0963863403919083
2,0.0,0.0,1.0304054733953187,-5.980417208900503
3,22.92278726170326,18.86468616752613,1.009901740401094,-6.139687050552509
4,0.0,0.0,1.0419074492700413,0.7312928894872032
5,0.0,0.0,1.0417266484040184,0.70530246195849
6,0.0,0.0,1.013989571128596,0.4619739357439296
7,0.0,0.0,1.0378017734715215,0.5851481739792671
8,0.0,0.0,1.026126454908222,0.7389482635793297
9,22.185937719441426,-3.6551544901760735,1.0305095857557258,-10.386183245728333
10,0.0,0.0,1.0634888502902073,-9.179955864778707
11,8.922767325217137,-1.5933513080739772,1.0733364189880634,-9.311041176244608
12,-1.6699999999982538,1.3087157927868986,1.0604189361226934,-5.646258492161134
13,-1.4000000000014552,9.300000000000011,1.1565106316246272,-3.409112915720983
14,0.32271055209462673,0.08067763802365846,1.1371968775178853,-3.468504182259735
15,-2.299999999999997,-20.6,1.1430490924252192,-3.444911860492845
16,129.90425341058153,5.284818708304492,1.0529368212488446,1.5086315702076556
17,115.94081531861491,-26.75557276583421,1.0369566440686333,1.4406541938947275
18,0.0,0.0,1.043599128025865,1.702873404928157
19,18.770778249840077,7.837283702253458,1.0359999324552844,-6.1475826569034036
20,49.10538358028006,1.6478316637677892,1.0107008524445509,-8.775127755089054
21,0.18195648586333846,0.5458694575877132,1.0063847075378474,-8.412344525538431
22,0.0,0.0,1.030690528010135,-2.9681729473658374
23,0.0,0.0,1.0167848837806837,-2.948603146481322
24,0.0,0.0,1.0116338512638399,-2.9669493740928563
25,26.291066678805834,-7.215529340871001,0.9892300319918689,-2.9551066764310905
26,19.849755403883137,-1.5207473898136286,1.042667215304804,-3.453700826105785
27,44.45369028075882,10.070744480080378,1.0145068587007084,-2.7397743078883923
28,98.82371153580243,25.83462509692302,1.0041929870023876,-3.913027323485897
29,13.55658594901979,7.428266273436236,1.0075733228678072,-3.3606415476569973
30,89.16435740247107,28.643937574409208,1.0279282920650257,-4.3885116516257145
31,0.0,0.0,1.0097605109832155,-2.5522650758447467
32,0.0,0.0,0.9964987771791112,-2.8556702758762933
33,0.0,0.0,1.0007775562130576,-2.969992051385965
34,0.0,0.0,1.0615531250579615,-0.17271982650307582
35,0.0,0.0,1.0315869238241826,-0.2023842429430152
36,0.0,0.0,1.0386957572460955,-0.22479041723918428
37,0.0,0.0,1.061025972999355,0.934586378615999
38,99.74941824367124,-5.39859465931616,1.0419334326231313,-1.0896073663463002
39,0.0,0.0,1.0451195617790077,-0.18165726374362845
40,69.16532938620821,16.23162438510421,1.0383549461351664,-5.616463749947063
41,0.0,0.0,1.0139067139440152,-5.528543771081122
42,16.14109424698836,0.580614900970744,1.0138704763623663,-5.680362152808474
43,10.363090979753906,-0.3701103921340234,1.0397300086417198,-5.939418126411873
44,-4.100000000000023,3.6999999999999993,1.0470351244761849,-5.695741582896937
45,6.598673649014017,1.3011469167070118,1.0595320288588526,-3.67482333850973
46,7.205345315550119,-2.641959949035037,1.0678522841832911,-4.048345737406295
47,6.917349543622549,-9.442731123041693,1.0697621872641794,-3.6635165766708644
48,102.82651156732027,-12.798149508378831,1.06376819363343,-4.1751109301904465
49,135.33831969509527,7.105261783992502,1.0489733966710901,-5.098000663660327
50,40.21578936891274,-0.23937969862447872,1.0492812786700727,-4.110826229972443
51,8.614368967817882,3.955577587263363,1.0324305294272753,-8.12141374193381
52,36.67558427333449,7.230329471028799,1.0188569396076588,-8.39180633964309
53,83.30931232748844,15.510337414990516,1.0097376256241684,-5.895926661386624
54,41.39794352957375,12.327387628806408,1.0087083474672043,-5.800372025303392
55,0.0,0.0,1.0104755195448527,-5.695322757022347
56,0.0,0.0,1.0336230702647122,-5.826170985676761
57,-12.0,7.213218340343632,1.0377687577622479,-5.844515234175516
58,0.0,0.0,1.0371977058211668,-8.325132841073351
