,0
169,1.2443872149701836
170,0.16674387228714735
171,0.12234084048264504
172,0.13025980724234357
173,0.39318550831040616
174,0.3226635915024346
175,0.42230111480139376
176,0.4436234982540093
177,0.7752611738603401
178,0.3449595078139607
179,0.7298174518383432
180,0.10074756588250655
181,0.10074756588250655
182,6.090329168395913
183,1.769345198497261
184,16.614464463275528
185,21.876964498500076
186,16.202399739936528
187,9.102496448345581
188,9.802090044127526
189,6.022095358867133
190,1.7593309226827716
191,9.873368746314465
192,17.561878795497385
193,7.307068706170895
194,0.0854561001802165
195,1.8933550282914073
196,9.821793222695936
197,22.445815761539386
198,57.23513601860457
199,62.9318383553941
200,10.307027423263538
201,6.16754992369226
202,6.670423211833749
203,0.6791196787882473
204,6.505195640870858
205,1.0276391395650903
206,8.409760578712724
207,0.39302121349592883
208,0.39302121349592883
209,0.0759796757877559
210,12.698519490931316
211,2.112641846273286
212,0.5283077139556075
213,33.3061875
214,33.3061875
215,18.874689350441347
216,0.10074756588250655
217,12.90062532527796
218,5.927275855660977
219,9.493686273175271
220,6.480917078171934
221,1.610096668111596
222,1.520723514649462
223,1.5134552548417515
224,8.315593114290246
225,10.553909673560076
226,2.0981073061203093
227,6.492091703009311
228,61.14308924599852
229,61.1394190871099
230,0.07390556474312338
231,0.08954330416235766
232,0.562840954479205
233,1.29333826763583
234,6.977883739887246
235,4.82481112980812
236,0.3860523886181932
237,0.3719917972570934
238,0.5949848369916665
239,0.5949848369916665
240,1.7307052734294657
241,1.0473240731778357
242,3.9709916973361326
243,3.9709916973361326
244,7.381504223192022
245,5.289305985289362
246,2.935863588218724
247,8.143430875501704
248,4.266434425481891
249,3.60767149637416
250,2.927677583177815
251,8.942445073236797
252,229.0381510379736
253,227.03652043203934
254,0.6039615543564218
255,10.823559836099443
256,2.4780387289601755
257,2.62915838152749
258,2.4680277339105334
259,9.300027798440057
260,19.636556560866904
261,5.550379719744262
262,10.220702340643156
263,6.334134553652768
264,9.414177583188245
265,2.3814446938280955
266,3.649010845149138
267,63.32019287962451
268,3.7350358517188855
269,10.639487318692971
270,0.022364883582795595
271,0.02469862540709503
272,0.9178722896781788
273,6.616024309460463
274,3.4760923244847093
275,3.381179142195782
276,0.980327208234146
277,2.8032448617553123
278,0.6912355636881142
279,4.366823921881391
280,2.1392499252420425
281,13.490945835879236
282,8.20306482976111
283,0.44272654099321007
284,0.1650770883500342
285,0.10439499569094536
286,0.45222771382215454
287,0.43462417673735665
288,80.53863133645574
289,80.53863133645574
290,3.5284019437523475
291,6.849202535946435
292,7.634413187695279
293,2.0322876568307136
294,6.341215030226027
295,5.545035259859202
296,5.095578759628059
297,6.277392058064876
298,2.9750379544747787
299,1.4480858403641814
300,1.4480858403641814
301,3.83468819415957
302,62.20641255146174
303,61.90536778063457
304,4.0463744634667
305,3.9609492060158003
306,1.0283879163713892
307,19.41634846358238
308,18.653438745112286
309,5.966586987261856
310,6.5543995705770985
311,4.841034862461777
312,7.948128821057999
313,36.00369195022577
314,3.597585366044364
315,14.899915951242866
316,5.439055595618283
317,0.7688097582718774
318,2.2247841540318576
319,0.7786870514536391
320,9.606830418887679
321,0.9419910074958917
322,4.030200289304998
323,0.2561029636841645
324,0.379316743982684
325,4.34281876040241
326,0.3634162795825539
327,1.8726249771794272
328,1.8726249771794272
329,5.391643237951818
330,1.1094073433665497
331,4.613317838851517
332,4.239732131739722
333,58.029541604073586
334,60.124589080151154
335,56.33382491904425
336,4.680023148046671
337,2.8118905863070043
338,9.419014094656161
339,3.614235900904834
340,3.4710929870726623
341,2.7595001766283516
342,6.406577375971592
343,60.427003111882655
344,63.32019287962455
345,6.96610320365634
346,4.618879243610839
347,10.6460147485194
348,0.022364883582795595
349,4.685295813869152
350,10.610939795664619
351,10.595333643921537
352,7.939736557499877
353,63.031519298587156
354,63.128610084905795
355,83.21031889152275
356,25.158464890297424
357,8.420389532967823
358,2.2233045290527005
359,0.10226249999999999
360,0.47097169687552615
361,6.896366869663902
362,4.4375465248147234
363,15.91818179711566
364,5.731631656749987
365,7.049209868820501
366,5.6967323523547435
367,1.3572441008440268
368,4.3310955602813195
369,0.10051764997737662
370,63.23189365423146
371,63.23189365423146
372,1.7493179215969614
373,1.769345198497261
374,11.10040282011374
375,3.6850778690254637
376,3.7107605969255566
377,3.720774153302349
378,1.2613272341472543
379,1.2808995400267051
380,2.7353022936588403
381,2.582730222328326
382,8.744588534032419
383,39.4025808561553
384,39.503653075363246
385,10.801357929197605
386,0.05076907623310177
387,3.0525885991441757
388,0.05076907623310177
389,3.0651077556761765
390,2.7845406127840335
391,2.7845406127840335
392,1.3933447607034253
393,3.3423020237841787
394,1.6104796988028676
395,3.3617566888047747
396,0.42202117761876595
397,60.40688783198078
398,146.0231123254708
399,146.11355393677235
400,6.415883127422835
401,10.570782982985111
402,1.6966604740777005
403,3.797694114360433
404,0.5385292788865917
405,3.318215284184187
406,3.753522000383391
407,3.362995654099981
408,0.6488435473112422
409,3.0680480384725746
410,1.9241951055445703
411,0.8945492064495725
412,65.12564118719689
413,0.060839060896539156
414,5.209719243570314
415,1.301723714400093
416,4.867188653301053
417,0.8260727669973148
418,59.02408913130464
419,0.014156038177435097
420,5.2315310709978595
421,5.992687304791383
422,0.7072827066105267
423,0.7182138971576033
424,2.3859216619071577
425,1.3744124366916985
426,3.650257341366924
427,4.39850280415553
428,4.39850280415553
429,4.368463634860838
430,11.021497129262954
431,18.477244811399522
432,18.57933715535996
433,0.5322178103523499
434,0.8103093862261809
435,0.8719742937411128
436,1.7419830044220617
437,0.3828542192573108
438,0.6960320768133642
439,11.619339725998378
440,6.371143236726877
441,6.187375922761628
442,2.8003855616515114
443,2.5881830110771
444,63.43176264763098
445,63.807990291567926
446,0.5376491788985756
447,0.38340375080691697
448,1.0769170327874904
449,2.875520053847325
450,2.886606469602596
451,1.0456244173078173
452,1.0360593942992
453,0.24740919712151466
454,0.10074756588250655
455,0.10074756588250655
456,0.10074756588250655
457,0.10074756588250655
458,0.56335981317588
459,0.9263929599949069
460,1.3844304816901472
461,7.542257614768873
462,4.008154536325953
463,4.008154536325953
464,4.679859827686479
465,6.287127644262581
466,33.56367770391827
467,6.761562912476558
468,1.8083433076867859
469,19.53164311971208
470,4.584238897617094
471,25.4556257832257
472,60.00598774390698
473,4.866908927710174
474,0.7715189632309759
475,5.221257608206091
476,2.617139419446414
477,2.677638996523453
478,34.086399817873776
479,1.6792794781286593
480,7.238218321056726
481,36.10318312878332
482,28.218470843062775
483,25.48551014530978
484,25.21472713837816
485,36.0035559377537
486,36.0035559377537
487,8.505412634957578
488,4.524296544167979
489,4.763950896302649
490,5.778157799301852
491,15.450702004041606
492,22.34685000315428
493,9.47459264045368
494,1.6261160574284244
495,9.313023282959477
496,9.313023282959477
497,7.351930632201525
498,61.22320327068332
499,10.025627214251285
500,15.708884234291373
501,0.10074756588250655
502,12.900985448529273
503,11.081402017281388
504,10.971207630682047
505,7.832893048576113
506,7.882614009989326
507,20.127323484068913
508,20.06741279432543
509,31.75320119779094
510,31.743141823895126
511,31.330003822804745
512,31.328344754896964
513,20.68606709502606
514,20.665885747007504
515,22.174213373943346
516,25.94365793772559
517,22.213856074636297
518,45.20095608929352
519,46.201823102773766
520,2.767416110861538
521,7.572188679726358
522,0.07256010198449282
523,0.07256010198449282
524,65.50717802815333
525,65.10738811442954
526,12.071104936711635
527,12.06101447333051
528,0.4904543395995187
529,0.4702786779942293
530,28.161123198792197
531,9.251721071943317
532,8.93525509400599
533,7.240930908860822
534,7.5916736852190905
535,39.50330575925128
536,28.19168847233468
537,9.291970802499973
538,9.115937232311333
539,7.2439203782349795
540,7.5916736852190905
541,43.00221829437268
542,0.4753971194105481
543,4.939513905361922
544,0.0360568959813584
545,0.9936214562037569
546,8.370815959093415
547,0.5478284350749038
548,0.5288790852841573
549,1.716183981640252
550,0.5478284350749038
551,0.5336806204381618
552,2.1874436104238475
553,0.924155825997376
554,8.064319629706945
555,5.935580493774011
556,0.10051766897521254
557,0.22472720891393125
558,12.480113823790248
559,1.4688970807215165
560,0.014156038177435097
561,11.846034348069125
562,1.7928050907660213
563,9.596101527866669
564,15.966649962218613
565,4.757642718583996
566,4.762649354880018
567,35.703230789812395
568,36.10268646204046
569,64.9083375
570,64.9083375
571,75.11484375
572,7.281612888336317
573,1.0602264428358277
574,1.6734454039598214
575,0.4998018857585598
576,0.07280710863001291
577,0.2879153609584117
578,2.1196746271831586
579,2.1441805038580593
580,2.122657894303743
581,5.907408234647513
582,5.884554206302637
583,8.686360889816
584,0.14137070906949747
585,5.130726489471606
586,36.603034042040186
587,36.40350886596467
588,2.255831424547624
589,2.2724118361610866
590,32.014833285653744
591,13.807526435399565
592,13.807526435399565
593,15.795628581242422
594,5.388335319378564
595,0.4540704103750045
596,2.3807440662335484
597,0.4251104570156546
598,7.0076345263270055
599,6.764395162038002
600,11.739493873409879
601,6.673851815179639
602,10.677417654436189
603,2.811396417798069
604,2.4024877754631757
605,1.3516493674396477
606,1.8035840708503166
607,0.2908006404738476
608,1.8755504566993126
609,0.10074756588250655
610,0.10074756588250655
611,5.615647239052375
612,1.0415040290743598
613,0.8146732863403355
614,0.09235975939904781
615,6.3352786228469515
616,6.1691879453869625
617,1.1040202918800055
618,0.3549682623356981
619,2.6533259900679957
620,0.1138443581853093
621,0.1138443581853093
622,57.51117627054111
623,64.51170834298281
624,3.1517647115408316
625,0.44906686454037664
626,1.31995530512933
627,0.46224173604193564
628,0.5058853686854364
629,50.625
630,2.5340293054152165
631,2.4438924986906136
632,0.10074756588250655
633,10.00020028653528
634,1.5402018744510408
635,1.59130062661265
636,3.074663686296133
637,39.503407737490186
638,10.70208839367345
639,11.201118424643859
640,0.31385254455964273
641,7.085493881262353
642,22.76353125
643,22.76353125
644,0.070691500115562
645,1.1890434604723885
646,1.0748469557657117
647,0.597594157255074
648,0.022368506012919145
649,1.9738561497751201
650,1.6983804564979141
651,6.029167751468384
652,0.48654496789222884
653,7.289007823106825
654,8.782306378965673
655,8.894576634248352
656,0.718476747915307
657,5.984873312257455
658,6.016643087298964
659,2.41866612891732
660,2.4277190605653587
661,3.1285011247658234
662,5.974578946466147
663,5.233086097019458
664,4.955413867837124
665,233.20791644836078
666,145.0240239053873
667,222.30801825025506
668,0.022364883582795595
669,4.882273250524933
670,4.995072451369434
671,4.995072451369434
672,6.60716505612775
673,9.68075311972607
674,15.164402782039726
675,5.25709851656532
676,7.868981504699343
677,3.664047703792087
678,5.9332588550488525
679,274.30649999999997
680,274.30649999999997
681,274.30649999999997
682,6.594108960655715
683,33.37696872114461
684,15.278653390567559
685,14.861902407436407
686,69.75863633438378
687,4.9640894823983395
688,7.539303458338447
689,2.2032672353022114
690,4.883482968628314
691,1.3831411518769965
692,1.3893478551245049
693,7.329314219745106
694,18.492603299859557
695,59.62020630289208
696,2.463314681387469
697,1.790109927832581
698,3.1481910435049536
699,1.7128363783187919
700,5.312503394927482
701,14.48507930824045
702,12.931742047829502
703,12.226123542839145
704,4.094189481300183
705,14.042112867873607
706,69.80667697629491
707,57.210901559222854
708,0.33603447280608356
709,0.3045833256526447
710,0.3045833256526447
711,0.5655970366015898
712,4.812299366411861
713,27.950813145157692
714,2.3217153623198516
715,2.315953177561239
716,2.315953177561239
717,2.315953177561239
718,2.324596480413751
719,2.33900232549521
720,20.90469269398735
721,36.2028103682982
722,36.2028103682982
723,35.303417969296284
724,36.20281036829821
725,5.310959726766848
726,3.7230834749246533
727,6.742936603607076
728,2.75675789576655
729,2.0164406593074977
730,2.011110461598278
731,56.535067921430006
732,56.535067921430006
733,0.19646738025463897
734,1.6900673831710804
735,1.6900673831710804
736,4.63145812348467
737,4.04727744629915
738,82.1375330179249
739,0.7446623055325985
740,10.791037482890642
741,5.515138008791048
742,4.606016087627561
743,5.90622387084189
744,1.8495491388203285
745,0.5946290603347033
746,59.205684145032954
747,61.875803427468526
748,0.8434405953826377
749,0.8434405953826377
750,4.801815715567266
751,4.801804334090532
752,0.8570278610463565
753,4.801815715567266
754,1.1671824036033314
755,1.1671824036033314
756,4.9951256259540155
757,10.120351279372205
758,5.6837975543768815
759,62.82281132309902
760,56.43453652060681
761,15.710605483171282
762,11.912142933881652
763,23.21259125780476
764,40.58469021851337
765,25.192372743508134
766,8.848547028893448
767,18.90899238794245
768,11.476728410822538
769,10.999293936404012
770,9.5717946355833
771,6.228350626222328
772,9.66343177315461
773,16.20172279227861
774,15.912746999444185
775,7.506558827458562
776,16.60154441112561
777,18.926003291059715
778,30.749954752512444
779,43.51109013995832
780,32.10425914134401
781,22.189971488357113
782,36.02308766387548
783,39.045395252474435
784,18.272599618353603
785,40.70788805755281
786,57.33792924998537
787,10.90132294988751
788,7.0426935517064875
789,29.303367733720577
790,5.01887747746726
791,4.965778380108356
792,8.535076229201543
793,8.326006884422636
794,0.30822809970103715
795,34.87529850898961
796,32.922200521153485
797,46.237947065242885
798,0.39070727258596366
799,0.8649169761682693
800,0.8649169761682693
801,0.693546425452408
802,0.6745281155243364
803,0.051131249999999996
804,0.0610886653894362
805,0.32219859571097603
806,6.935621785126992
807,0.7029523250470564
808,3.559640203563855
809,0.1489184091310574
810,0.17732991598024994
811,0.0540550793317566
812,62.93183835539412
813,60.02265963885568
814,72.32135625000001
815,110.94418125000001
816,2.505805615847738
817,17.915358719969728
818,12.37617053641575
819,18.321379206737422
820,2.869455948249652
821,23.666175
822,6.151114493346412
823,4.460255140916304
824,0.08822123468870745
825,4.037790240985199
826,61.90771273104249
827,0.3396284819935601
828,1.5684171603208958
829,0.38340375080691697
830,15.528018515659243
831,26.927231296799306
832,15.786133114249997
833,7.770149359055542
834,3.251454895846867
835,1.965124326189774
836,10.322809732284389
837,4.590826431459706
838,2.0010808041569996
839,6.501129510446747
840,36.30415411842055
841,36.00369195022577
842,1.698753312600247
843,1.7888766216976089
844,2.5201278054225864
845,10.555449939303053
846,35.903683048602126
847,35.90379525091996
848,22.76353125
849,6.156672430636867
850,6.321593434226552
851,9.292058723424551
852,1.961518068767546
853,3.4717743960277807
854,1.8203348466975966
855,1.925257568005918
856,1.7947351490061494
857,1.5966355333780193
858,1.588114964512271
859,9.738224337734678
860,35.80261139146697
861,10.289804989237842
862,8.980145909179871
863,6.708129936547145
864,6.806358142585211
865,20.298423462145823
866,31.199651492478438
867,31.13985129515297
868,11.723766992283666
869,0.5655970366015898
870,0.05074635454887375
871,2.3654529489365905
872,0.6448798416420303
873,0.9833326032593511
874,0.33239775143079714
875,0.46708113107661764
876,1.8142209532541957
877,3.165203300842469
878,0.7577617238143697
879,0.6817125732300967
880,0.6595938224581853
881,0.16674387228714735
882,7.313481800556443
883,5.473433147960731
884,54.908704597734314
885,5.14279715548847
886,82.83216024776797
887,6.703931445668475
888,7.058500109836136
889,185.6894625
890,185.6894625
891,185.6894625
892,185.6894625
893,3.9108239673977643
894,0.04472976716559119
895,2.024069955591859
896,0.39233783424885155
897,0.38343099837371275
898,0.7716036782678959
899,1.8848229949490725
900,3.830812664095612
901,62.02434207434269
902,62.12891775117248
903,0.5442566689421553
904,3.2646228127701793
905,0.42579512652608176
906,0.830233997890789
907,1.1500284570039967
908,1.7979819528334695
909,4.449067661359126
910,4.211434629273096
911,62.024342074342705
912,82.42834420175504
913,0.2159890573400074
914,8.869725743595545
915,61.31165357199533
916,0.15018294214723588
917,18.317140000000002
918,6.638893450526225
919,6.638893450526225
920,13.292852725029041
921,13.391788737103646
922,0.15051578867348103
923,0.15051578867348103
924,25.136699584623596
925,45.74050878223022
926,46.03188164624966
927,14.22409376277589
928,30.230424315262
929,14.207861769143449
930,39.50340773749017
931,60.010652851460556
932,70.40715873326496
933,39.802294802093826
934,5.8568896330800015
935,5.8568896330800015
936,18.210283999999998
937,18.210283999999998
938,26.84196670061699
939,37.05620173993788
940,18.974455693338783
941,18.70167665723889
942,18.703162667415075
943,27.943060247725334
944,0.05134133819654976
945,4.81840933857861
946,0.051131249999999996
947,5.241238792096889
948,1.3419037455147678
949,9.645630299237594
950,9.105925167132336
951,1.832051253419579
952,17.793571943517712
953,2.347898320589741
954,2.051393196886913
955,0.39602342615368097
956,1.2376647759616697
957,1.3600383401362717
958,1.1474109064677964
959,1.1358432633710132
960,7.707792695220856
961,7.48117980516881
962,1.2842900985624803
963,5.9626798964606715
964,5.955571756074963
965,5.743370908331105
966,2.4632421315162185
967,5.773541369962119
968,2.1340647349984634
969,0.07617204871207811
970,0.0854561001802165
971,0.022364883582795595
972,6.483395695875934
973,6.6748494289941975
974,5.858749984775521
975,1.651492806501437
976,3.935486724199466
977,1.2412575145113436
978,4.740153116245025
979,7.615783733722736
980,6.074788184156908
981,5.8423169336845
982,8.888266016998939
983,3.0492126324155135
984,6.38050711650104
985,5.626178005809429
986,2.0440236162597567
987,2.1064382972277267
988,0.022364883582795595
989,63.52009800106576
990,57.23513601860455
991,0.40447250802089235
992,0.5459076887188856
993,0.6887720333212755
994,0.7261656042633626
995,0.5147678977966214
996,2.005927707852068
997,1.7281067171261246
998,1.8071254178948406
999,1.5450450086132497
1000,1.4447207262643846
1001,61.50634293568486
1002,61.50634293568486
1003,61.50634293568486
1004,4.01402956148903
1005,0.8223839203090078
1006,5.599459522387099
1007,7.665357004551488
1008,1.2012818613425513
1009,15.28988118383594
1010,3.508599472841024
1011,37.194950460605725
1012,9.973590764821896
1013,10.003493249143725
1014,20.809523829952848
1015,19.811805507619937
1016,50.41326869053076
1017,3.5434703507349266
1018,3.5313688304815662
1019,9.663628632673156
1020,4.607211077305401
1021,236.13820132136644
1022,0.10199956258522681
1023,0.2785830921608418
1024,8.624327061010971
1025,2.3093486866631223
1026,3.0722343846413214
1027,3.7540669427220843
1028,3.4436796511820456
1029,29.807888947653186
1030,29.807888947653186
1031,6.413988649787101
1032,3.078935146411822
1033,1.9640476543356016
1034,11.939164479182367
1035,6.908790435386044
1036,1.3560721545981846
1037,1.3560721545981846
1038,65.00885677796121
1039,64.50913441672743
1040,21.578895299781777
1041,20.215544980164943
1042,58.57139985829876
1043,29.689521873380986
1044,28.84653139376282
1045,29.844355885363655
1046,18.087304100277187
1047,42.70058025399561
1048,49.713116573249415
1049,16.504469801909057
1050,0.395587896458453
1051,1.5028250599122928
1052,3.1054955390011347
1053,1.9885931996781332
1054,4.952455991466488
1055,0.7530549545599037
1056,60.0243218000801
1057,3.099413999308342
1058,4.101836554284305
1059,3.4481529267225524
1060,0.9301172076097484
1061,4.8449131826937135
1062,2.290269749499499
1063,60.03357414894563
1064,1.927688734262334
1065,4.769459632581551
1066,5.8600352038240064
1067,1.4189589729459302
1068,1.4140929535773228
1069,4.224609099693996
1070,63.231574183253
1071,81.5343410720264
1072,7.576607891953919
1073,4.402901494802253
1074,0.042414257539733026
1075,0.39558689295171207
1076,4.341622342532251
1077,10.387558657094086
1078,10.504642095986213
1079,60.028457044199186
1080,63.42194664938858
1081,8.206389014911643
1082,3.46031311045443
1083,4.196765630392686
1084,8.136317766627066
1085,2.9547054319194093
1086,57.42414197679146
1087,63.23157418325301
1088,57.13390454372742
1089,0.7067948053813515
1090,6.4657788023424
1091,6.399172799535914
1092,15.813650985906529
1093,29.46043916949063
1094,11.86804201851684
1095,12.8082367547002
1096,7.1745083070037365
1097,35.80285783222295
1098,6.308844097499954
1099,4.233915038609471
1100,3.695432673014306
1101,8.314708901017584
1102,7.091847096096448
1103,5.757526248583241
1104,2.0379867565811116
1105,0.0761052314233391
1106,19.938444122348162
1107,13.694874954179939
1108,6.650553098145297
1109,14.312550367072948
1110,29.804673744439814
1111,30.94559961473722
1112,8.113033342445044
1113,24.61530703670483
1114,69.53806861181805
1115,99.37647870603611
1116,3.1906211747358593
1117,6.8744878718330416
1118,5.472183411744171
1119,4.628643406258418
1120,2.052139748273814
1121,23.659723873278097
1122,5.370759772976552
1123,14.155748947346575
1124,9.683995498724114
1125,9.729681098608989
1126,6.597115472389845
1127,5.267717483752517
1128,14.496006947813742
1129,63.23189365423146
1130,0.041238807694752765
1131,7.409448516623416
1132,17.2168117123501
1133,1.9009404375388286
1134,1.9009404375388286
1135,13.847160035150258
1136,2.473467923320477
1137,6.944242253434387
1138,3.471306616423486
1139,8.407108612156136
1140,1.4624840592302446
1141,1.4624840592302446
1142,60.119187228845924
1143,60.119187228845924
1144,9.616642024498157
1145,12.864596
1146,15.376185347522318
1147,22.54511239203034
1148,5.766850247445654
1149,9.53676383681844
1150,22.73526549179666
1151,5.756771819900455
1152,9.606551838262051
1153,15.376185347522318
1154,9.5468543968149
1155,16.54269806852558
1156,17.938304332026032
1157,12.149018719027476
1158,25.432712593477557
1159,25.24051979938575
1160,12.149018719027476
1161,70.10798430623261
1162,38.902870033424534
1163,38.102724489570235
1164,39.00262404140214
1165,39.30404289323957
1166,39.903367793454024
1167,12.864596
1168,12.864596
1169,12.864596
1170,6.168773930709662
1171,8.422783086682958
1172,8.420187293734179
1173,6.188798269763535
1174,35.80285783222295
1175,35.80285783222295
1176,5.784424152688246
1177,24.699932690356164
1178,17.564354571350606
1179,20.14439955671613
1180,15.726303179784496
1181,15.931226649276727
1182,8.612487707139268
1183,63.02060020382719
1184,20.921380411111624
1185,5.148425905267673
1186,4.734201253222725
1187,4.7953727643207325
1188,26.081239734467335
1189,0.10074756588250655
1190,0.3493319423937103
1191,0.4206404411170246
1192,0.5316540992506312
1193,0.43698173360886894
1194,0.10074756588250655
1195,0.10908366001749528
1196,0.7809207778821902
1197,0.28776961793735717
1198,8.443473486666434
1199,0.5999071044297712
1200,0.5999071044297712
1201,0.5999071044297712
1202,0.5999071044297712
1203,13.007612759277256
1204,1.8571233212661524
1205,12.123943353077529
1206,9.270318626198886
1207,1.8571233212661524
1208,11.02671799154395
1209,8.40348531247322
1210,7.616766924319928
1211,5.412048926372092
1212,7.578524979240787
1213,7.539223827600309
1214,5.440329598564376
1215,35.903928795613
1216,8.445174204707182
1217,5.162081512612094
1218,14.791018391963627
1219,12.54299528857672
1220,16.654014847132675
1221,18.921011225990604
1222,5.0613076408331725
1223,56.21244049753956
1224,57.513024952951326
1225,13.01154458907012
1226,16.059768750000003
1227,7.249764026485728
1228,4.246805455059721
1229,2.3551347437069547
1230,2.3709544650193752
1231,59.81141752934937
1232,57.31192745324304
1233,7.547867054943507
1234,6.132003378857542
1235,3.1227516152688257
1236,42.33557971798719
1237,0.19087582698707556
1238,0.15051578867348103
1239,22.9462481994944
1240,22.956327108737234
1241,18.69456239700518
1242,21.634142934834834
1243,40.8073542081193
1244,40.828379806627844
1245,13.699747857533728
1246,23.43934053041595
1247,23.272298249166543
1248,70.6033239037489
1249,18.662289295544426
1250,72.05932319559267
1251,30.932285722547697
1252,29.597936551643052
1253,31.025838739689213
1254,77.60058369943815
1255,18.662289295544426
1256,68.50136333042933
1257,69.60884664427728
1258,0.18788235277948404
1259,1.10459549976577
1260,3.5237998887888855
1261,0.17678099765423488
1262,3.083587621889025
1263,4.694370350226202
1264,63.8202094762068
1265,5.901664668348551
1266,3.613116052442138
1267,0.6307078568278605
1268,63.43206668423323
1269,63.43206668423323
1270,1.6211750843456192
1271,1.3319529579006422
1272,3.1252350278858816
1273,6.574516438075568
1274,10.468456095189334
1275,6.380828582512976
1276,14.664122344800353
1277,3.65757690321016
1278,1.1013561479647986
1279,1.6865425184933385
1280,4.55874584241714
1281,8.194226660957286
1282,2.3615218342694626
1283,63.31919508182148
1284,63.80784029470859
1285,7.94541610218297
1286,3.8900120785589953
1287,3.166203035021678
1288,6.2383520624122575
1289,0.022364883582795595
1290,1.6757404100224638
1291,5.167779215974529
1292,4.555484555848246
1293,26.96284628894454
1294,0.4689211506296261
1295,0.13415380285580913
1296,1.0022584844998614
1297,1.0198181540906182
1298,7.044511876938269
1299,8.038219198713264
1300,30.84265777303776
1301,15.60045571085435
1302,14.86222436251579
1303,22.9259100651876
1304,20.17590934504448
1305,7.349254335828589
1306,35.01892677232791
1307,51.76167654971388
1308,8.735012444093973
1309,7.917089808233871
1310,8.28394854832223
1311,0.6741674959755044
1312,0.6800759023919057
1313,8.722185458710278
1314,5.44639604350841
1315,1.5895878644795853
1316,0.26927201006951335
1317,1.7454182532712617
1318,0.09488616505105474
1319,0.4436234982540093
1320,1.5181205164224651
1321,1.2022427089123113
1322,4.9032777303172415
1323,4.883207200511259
1324,4.473668576991126
1325,2.5939226908249524
